Index,System Time,Time Stamp,Channel,Direction,Frame ID,Type,Format,DLC,Data
01084,="11:48:54.436",0x104611F,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01085,="11:48:54.465",0x1046216,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01086,="11:48:54.496",0x1046312,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01087,="11:48:54.496",0x10463BD,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
01088,="11:48:54.496",0x10463C3,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
01089,="11:48:54.496",0x10463C9,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
01090,="11:48:54.496",0x104640B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01091,="11:48:54.526",0x1046506,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01092,="11:48:54.555",0x10465FD,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01093,="11:48:54.586",0x10466F9,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01094,="11:48:54.616",0x10467F2,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01095,="11:48:54.646",0x10468EC,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01096,="11:48:54.646",0x10469E5,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01097,="11:48:54.675",0x1046AE0,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01098,="11:48:54.706",0x1046BD7,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01099,="11:48:54.735",0x1046CD3,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01100,="11:48:54.766",0x1046DCA,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01101,="11:48:54.795",0x1046EC7,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01102,="11:48:54.826",0x1046FBF,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01103,="11:48:54.826",0x10470BA,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01104,="11:48:54.855",0x10471B2,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01105,="11:48:54.886",0x10472AD,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01106,="11:48:54.915",0x10473A6,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01107,="11:48:54.944",0x10474A1,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01108,="11:48:54.976",0x1047598,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01109,="11:48:54.976",0x1047694,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01110,="11:48:55.005",0x1047729,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 07 09 00 00 00 00 00 
01111,="11:48:55.005",0x104772F,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 45 04 00 
01112,="11:48:55.005",0x1047735,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
01113,="11:48:55.005",0x104778D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01114,="11:48:55.035",0x1047888,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01115,="11:48:55.065",0x1047980,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01116,="11:48:55.095",0x1047A7B,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01117,="11:48:55.126",0x1047B73,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01118,="11:48:55.126",0x1047C6E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01119,="11:48:55.156",0x1047D66,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01120,="11:48:55.185",0x1047E62,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01121,="11:48:55.215",0x1047F5A,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01122,="11:48:55.245",0x1048055,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01123,="11:48:55.245",0x104814E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01124,="11:48:55.274",0x1048248,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01125,="11:48:55.306",0x1048341,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01126,="11:48:55.335",0x104843C,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01127,="11:48:55.365",0x1048533,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01128,="11:48:55.395",0x104862F,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01129,="11:48:55.395",0x1048728,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01130,="11:48:55.424",0x1048823,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01131,="11:48:55.456",0x104891A,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01132,="11:48:55.485",0x1048A16,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01133,="11:48:55.485",0x1048A94,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
01134,="11:48:55.485",0x1048A9A,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
01135,="11:48:55.485",0x1048AA0,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
01136,="11:48:55.515",0x1048B0D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01137,="11:48:55.545",0x1048C09,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01138,="11:48:55.545",0x1048D01,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01139,="11:48:55.576",0x1048DFD,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01140,="11:48:55.605",0x1048EF4,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01141,="11:48:55.635",0x1048FF0,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01142,="11:48:55.664",0x10490E9,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01143,="11:48:55.694",0x10491E4,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 48 01 
01144,="11:48:55.725",0x10492DC,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01145,="11:48:55.725",0x10493D7,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01146,="11:48:55.755",0x10494CF,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01147,="11:48:55.785",0x10495CA,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01148,="11:48:55.816",0x10496C2,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01149,="11:48:55.845",0x10497BB,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01150,="11:48:55.845",0x10498B5,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01151,="11:48:55.876",0x10499B1,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01152,="11:48:55.906",0x1049AA9,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01153,="11:48:55.936",0x1049BA4,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01154,="11:48:55.965",0x1049C9D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01155,="11:48:55.995",0x1049D98,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01156,="11:48:55.995",0x1049E01,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 07 09 00 00 00 00 00 
01157,="11:48:55.995",0x1049E07,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 45 04 00 
01158,="11:48:55.995",0x1049E0D,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
01159,="11:48:55.995",0x1049E8F,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01160,="11:48:56.026",0x1049F8B,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01161,="11:48:56.055",0x104A082,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01162,="11:48:56.086",0x104A17E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01163,="11:48:56.115",0x104A276,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01164,="11:48:56.145",0x104A372,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01165,="11:48:56.145",0x104A469,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01166,="11:48:56.174",0x104A565,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01167,="11:48:56.205",0x104A65E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01168,="11:48:56.235",0x104A759,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01169,="11:48:56.265",0x104A850,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01170,="11:48:56.296",0x104A94C,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01171,="11:48:56.296",0x104AA44,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01172,="11:48:56.326",0x104AB40,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01173,="11:48:56.354",0x104AC38,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01174,="11:48:56.386",0x104AD33,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01175,="11:48:56.415",0x104AE2A,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01176,="11:48:56.445",0x104AF26,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01177,="11:48:56.445",0x104B01E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01178,="11:48:56.475",0x104B11A,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 88 01 47 01 
01179,="11:48:56.505",0x104B16C,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
01180,="11:48:56.505",0x104B172,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
01181,="11:48:56.505",0x104B178,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
01182,="11:48:56.505",0x104B212,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01183,="11:48:56.535",0x104B30D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 88 01 47 01 
01184,="11:48:56.566",0x104B405,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01185,="11:48:56.596",0x104B500,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 88 01 47 01 
01186,="11:48:56.596",0x104B5F9,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01187,="11:48:56.626",0x104B6F4,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 88 01 47 01 
01188,="11:48:56.655",0x104B7EB,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01189,="11:48:56.686",0x104B8E7,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 05 00 88 01 47 01 
01190,="11:48:56.715",0x104B9E0,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01191,="11:48:56.745",0x104BADB,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 05 00 88 01 47 01 
01192,="11:48:56.745",0x104BBD3,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01193,="11:48:56.775",0x104BCCE,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 05 00 88 01 47 01 
01194,="11:48:56.804",0x104BDC5,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01195,="11:48:56.835",0x104BEC1,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 05 00 88 01 47 01 
01196,="11:48:56.865",0x104BFB9,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01197,="11:48:56.895",0x104C0B5,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 05 00 89 01 47 01 
01198,="11:48:56.926",0x104C1AD,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01199,="11:48:56.926",0x104C2A8,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 05 00 89 01 47 01 
01200,="11:48:56.955",0x104C3A1,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01201,="11:48:56.985",0x104C49B,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 05 00 89 01 47 01 
01202,="11:48:56.985",0x104C4D9,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 07 09 00 00 00 00 00 
01203,="11:48:56.985",0x104C4DE,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 45 04 00 
01204,="11:48:56.985",0x104C4E4,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
01205,="11:48:57.015",0x104C593,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01206,="11:48:57.045",0x104C68F,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 05 00 89 01 47 01 
01207,="11:48:57.076",0x104C786,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 05 00 89 01 47 01 
01208,="11:48:57.076",0x104C882,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 05 00 89 01 47 01 
01209,="11:48:57.105",0x104C97B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01210,="11:48:57.135",0x104CA76,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 05 00 89 01 47 01 
01211,="11:48:57.166",0x104CB6D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01212,="11:48:57.195",0x104CC69,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01213,="11:48:57.226",0x104CD62,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01214,="11:48:57.226",0x104CE5C,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01215,="11:48:57.256",0x104CF55,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01216,="11:48:57.285",0x104D050,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01217,="11:48:57.316",0x104D148,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01218,="11:48:57.346",0x104D243,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01219,="11:48:57.346",0x104D33B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01220,="11:48:57.375",0x104D437,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01221,="11:48:57.405",0x104D52E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01222,="11:48:57.435",0x104D62A,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01223,="11:48:57.465",0x104D722,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01224,="11:48:57.495",0x104D81D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01225,="11:48:57.495",0x104D844,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
01226,="11:48:57.495",0x104D84A,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
01227,="11:48:57.495",0x104D84F,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
01228,="11:48:57.495",0x104D915,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01229,="11:48:57.526",0x104DA11,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01230,="11:48:57.555",0x104DB08,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01231,="11:48:57.585",0x104DC04,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 88 01 47 01 
01232,="11:48:57.615",0x104DCFD,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01233,="11:48:57.645",0x104DDF8,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 88 01 47 01 
01234,="11:48:57.676",0x104DEF0,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01235,="11:48:57.676",0x104DFEB,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01236,="11:48:57.705",0x104E0E3,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01237,="11:48:57.735",0x104E1DE,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01238,="11:48:57.765",0x104E2D6,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01239,="11:48:57.796",0x104E3D2,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01240,="11:48:57.796",0x104E4CA,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01241,="11:48:57.825",0x104E5C5,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01242,="11:48:57.855",0x104E6BC,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01243,="11:48:57.885",0x104E7B8,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01244,="11:48:57.915",0x104E8B1,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01245,="11:48:57.945",0x104E9AC,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01246,="11:48:57.976",0x104EAA4,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01247,="11:48:57.976",0x104EB9F,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01248,="11:48:57.976",0x104EBB0,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 07 09 00 00 00 00 00 
01249,="11:48:57.976",0x104EBB5,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 45 04 00 
01250,="11:48:57.976",0x104EBBB,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
01251,="11:48:58.006",0x104EC98,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01252,="11:48:58.035",0x104ED92,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 06 00 89 01 47 01 
01253,="11:48:58.065",0x104EE8A,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01254,="11:48:58.095",0x104EF86,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01255,="11:48:58.125",0x104F07E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01256,="11:48:58.125",0x104F179,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01257,="11:48:58.155",0x104F271,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01258,="11:48:58.185",0x104F36D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01259,="11:48:58.216",0x104F465,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01260,="11:48:58.245",0x104F560,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01261,="11:48:58.276",0x104F657,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01262,="11:48:58.276",0x104F753,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01263,="11:48:58.305",0x104F84B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01264,="11:48:58.335",0x104F944,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01265,="11:48:58.366",0x104FA3E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01266,="11:48:58.396",0x104FB38,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01267,="11:48:58.396",0x104FC32,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01268,="11:48:58.426",0x104FD2E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01269,="11:48:58.455",0x104FE25,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01270,="11:48:58.485",0x104FF1C,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
01271,="11:48:58.485",0x104FF21,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
01272,="11:48:58.485",0x104FF27,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
01273,="11:48:58.485",0x104FF2D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 88 01 47 01 
01274,="11:48:58.515",0x1050019,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01275,="11:48:58.546",0x1050114,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 88 01 48 01 
01276,="11:48:58.546",0x105020C,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01277,="11:48:58.576",0x1050308,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 88 01 48 01 
01278,="11:48:58.605",0x1050400,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01279,="11:48:58.635",0x10504FB,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01280,="11:48:58.665",0x10505F3,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01281,="11:48:58.696",0x10506EE,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01282,="11:48:58.696",0x10507E7,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01283,="11:48:58.725",0x10508DF,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01284,="11:48:58.756",0x10509D9,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01285,="11:48:58.786",0x1050AD5,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01286,="11:48:58.815",0x1050BCE,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01287,="11:48:58.846",0x1050CC9,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01288,="11:48:58.846",0x1050DC0,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01289,="11:48:58.875",0x1050EBC,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01290,="11:48:58.906",0x1050FB4,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
01291,="11:48:58.935",0x10510AF,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 07 00 89 01 47 01 
01292,="11:48:58.965",0x10511A8,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 05 00 00 00 00 0B 00 64 
